epoch,aggregation_latency_ms,recovery_latency_ms,aggregation_completeness,loss_exposure_fraction,communication_overhead_KB,system_availability,queue_utilization,recovery_frequency,scheduling_latency_ms,state_refresh_ms,workload_imbalance,processing_overhead_ms,energy_joules,scheduling_comm_kb,recomputation_overhead_ms,reused_microslot_count
92,11.242917,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000500,0.001270,5.992727,11.117815,1.667672,0.000000,0.000000,0.000000
93,11.169634,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000546,0.001215,5.992727,11.044528,1.656679,0.000000,0.000000,0.000000
94,11.230873,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000686,0.001242,5.992727,11.105771,1.665866,0.000000,0.000000,0.000000
95,11.426468,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000651,0.001544,5.992727,11.301370,1.695206,0.000000,0.000000,0.000000
96,11.399049,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000574,0.001405,5.992727,11.273948,1.691092,0.000000,0.000000,0.000000
97,11.302263,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000724,0.001067,5.992727,11.177166,1.676575,0.000000,0.000000,0.000000
98,11.148659,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000408,0.001044,5.992727,11.023564,1.653535,0.000000,0.000000,0.000000
99,11.328870,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000636,0.001365,5.992727,11.203773,1.680566,0.000000,0.000000,0.000000
100,10.987810,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000488,0.001227,5.992727,10.862711,1.629407,0.000000,0.000000,0.000000
101,11.061227,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000566,0.001399,5.992727,10.936138,1.640421,0.000000,0.000000,0.000000
102,11.524283,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000575,0.001053,5.992727,11.399182,1.709877,0.000000,0.000000,0.000000
103,11.304173,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000529,0.001186,5.992727,11.179081,1.676862,0.000000,0.000000,0.000000
