epoch,aggregation_latency_ms,recovery_latency_ms,aggregation_completeness,loss_exposure_fraction,communication_overhead_KB,system_availability,queue_utilization,recovery_frequency,scheduling_latency_ms,state_refresh_ms,workload_imbalance,processing_overhead_ms,energy_joules,scheduling_comm_kb,recomputation_overhead_ms,reused_microslot_count
83,11.499797,0.000000,1.000152,0.000000,0.000000,1.000000,0.981500,0,0.000493,0.001250,0.046690,11.316441,1.697466,0.000000,0.000000,0.000000
84,11.306420,0.000000,1.000253,0.000000,0.000000,1.000000,0.985000,0,0.000690,0.001198,0.038471,11.150049,1.672507,0.000000,0.000000,0.000000
85,11.296343,0.000000,1.000409,0.000000,0.000000,1.000000,0.987500,0,0.000580,0.001088,0.031305,11.116232,1.667435,0.000000,0.000000,0.000000
86,11.503607,0.000000,1.000501,0.000000,0.000000,1.000000,0.988500,0,0.000718,0.000985,0.027928,11.299254,1.694888,0.000000,0.000000,0.000000
87,11.423686,0.000000,1.000546,0.000000,0.000000,1.000000,0.988500,0,0.000532,0.001220,0.027928,11.220324,1.683049,0.000000,0.000000,0.000000
88,11.426446,0.000000,1.000446,0.000000,0.000000,1.000000,0.988000,0,0.000489,0.001163,0.029665,11.197590,1.679638,0.000000,0.000000,0.000000
89,11.295819,0.000000,1.000501,0.000000,0.000000,1.000000,0.988500,0,0.000671,0.001052,0.027928,11.041201,1.656180,0.000000,0.000000,0.000000
90,10.957414,0.002271,1.002626,0.000000,0.000000,1.000000,0.800000,1,0.000525,0.001216,0.917666,10.832255,1.624838,0.000000,0.000000,0.000000
91,10.974433,0.001832,1.002834,0.000000,0.000000,1.000000,0.811000,1,0.000758,0.001353,0.810006,10.861798,1.629270,0.000000,0.000000,0.000000
92,11.489606,0.002635,1.002958,0.000000,0.000000,1.000000,0.821500,1,0.000774,0.001000,0.713730,11.388180,1.708227,0.000000,0.000000,0.000000
93,11.400735,0.002269,1.003123,0.000000,0.000000,1.000000,0.832000,1,0.000457,0.001165,0.628498,11.309325,1.696399,0.000000,0.000000,0.000000
94,11.249558,0.002041,1.003225,0.000000,0.000000,1.000000,0.842500,1,0.000399,0.001207,0.552277,11.167155,1.675073,0.000000,0.000000,0.000000
95,11.503622,0.002346,1.003397,0.000000,0.000000,1.000000,0.853000,1,0.000578,0.001637,0.485026,11.429210,1.714381,0.000000,0.000000,0.000000
96,11.288068,0.002072,1.003515,0.000000,0.000000,1.000000,0.863500,1,0.000516,0.001310,0.424782,11.220917,1.683138,0.000000,0.000000,0.000000
97,11.262600,0.002223,1.003757,0.000000,0.000000,1.000000,0.874000,1,0.000602,0.001511,0.371564,11.201943,1.680291,0.000000,0.000000,0.000000
98,11.098915,0.000000,0.994830,0.000000,0.000000,1.000000,0.884500,0,0.000277,0.001256,0.323574,11.044320,1.656648,0.000000,0.000000,0.000000
99,11.371840,0.000000,0.995643,0.000000,0.000000,1.000000,0.895000,0,0.000516,0.001562,0.282701,11.290489,1.693573,0.000000,0.000000,0.000000
100,11.061945,0.000000,0.996425,0.000000,0.000000,1.000000,0.904500,0,0.000657,0.001566,0.247204,10.954343,1.643151,0.000000,0.000000,0.000000
101,10.966040,0.000000,0.997096,0.000000,0.000000,1.000000,0.913000,0,0.000562,0.001409,0.217187,10.804188,1.620628,0.000000,0.000000,0.000000
102,11.321750,0.000000,0.997817,0.000000,0.000000,1.000000,0.921000,0,0.000629,0.001163,0.191337,11.109152,1.666373,0.000000,0.000000,0.000000
103,11.197429,0.000000,0.998443,0.000000,0.000000,1.000000,0.928000,0,0.000522,0.001377,0.171260,10.962075,1.644311,0.000000,0.000000,0.000000
104,11.107745,0.000000,0.998579,0.000000,0.000000,1.000000,0.934500,0,0.000599,0.001794,0.155756,10.849894,1.627484,0.000000,0.000000,0.000000
105,11.427552,0.000000,0.998764,0.000000,0.000000,1.000000,0.940500,0,0.000585,0.001119,0.140784,11.172703,1.675905,0.000000,0.000000,0.000000
106,11.516520,0.000000,0.998981,0.000000,0.000000,1.000000,0.946500,0,0.000430,0.001502,0.125936,11.264660,1.689699,0.000000,0.000000,0.000000
107,11.503850,0.000000,0.999029,0.000000,0.000000,1.000000,0.952000,0,0.000444,0.001204,0.112561,11.254746,1.688212,0.000000,0.000000,0.000000
108,11.290229,0.000000,0.999127,0.000000,0.000000,1.000000,0.957500,0,0.000526,0.001422,0.097929,11.043880,1.656582,0.000000,0.000000,0.000000
109,11.454653,0.000000,0.999843,0.000000,0.000000,1.000000,0.963000,0,0.000459,0.001449,0.082037,11.211037,1.681655,0.000000,0.000000,0.000000
