epoch,aggregation_latency_ms,recovery_latency_ms,aggregation_completeness,loss_exposure_fraction,communication_overhead_KB,system_availability,queue_utilization,recovery_frequency,scheduling_latency_ms,state_refresh_ms,workload_imbalance,processing_overhead_ms,energy_joules,scheduling_comm_kb,recomputation_overhead_ms,reused_microslot_count
146,10.492231,0.000000,1.001707,0.000000,0.000000,1.000000,0.968912,0,0.000179,0.001064,0.184864,10.197471,1.529621,0.468750,0.000000,0.000000
147,10.494917,0.000000,1.004102,0.000000,0.000000,1.000000,0.968912,0,0.000157,0.001254,0.169485,10.161145,1.524172,0.468750,0.000000,0.000000
148,10.387102,0.000000,1.001793,0.000000,0.000000,1.000000,0.970135,0,0.000142,0.000790,0.154679,10.051999,1.507800,0.468750,0.000000,0.000000
149,10.343995,0.000000,1.004277,0.000000,0.000000,1.000000,0.970135,0,0.000169,0.001010,0.146633,10.008894,1.501334,0.468750,0.000000,0.000000
150,10.106558,0.001348,1.004162,0.000000,0.000000,1.000000,0.790314,1,0.000331,0.000952,2.693559,9.981413,1.497212,0.468750,0.000000,0.000000
151,10.066166,0.001371,1.004318,0.000000,0.000000,1.000000,0.805173,1,0.000150,0.000898,2.406692,9.953355,1.493003,0.468750,0.000000,0.000000
152,10.394168,0.001268,1.004570,0.000000,0.000000,1.000000,0.819186,1,0.000148,0.001015,2.151123,10.292373,1.543856,0.468750,0.000000,0.000000
153,10.242528,0.001222,1.004735,0.000000,0.000000,1.000000,0.832792,1,0.000159,0.000832,1.919172,10.150736,1.522610,0.468750,0.000000,0.000000
154,10.107399,0.000890,1.004835,0.000000,0.000000,1.000000,0.845835,1,0.000156,0.001179,1.710828,10.024624,1.503694,0.468750,0.000000,0.000000
155,10.369082,0.000894,1.005104,0.000000,0.000000,1.000000,0.858335,1,0.000141,0.000750,1.526219,10.294313,1.544147,0.468750,0.000000,0.000000
